time_s,current_a,voltage_v,soc
41.0,3.178942835381494,3.2005628158374906,0.1117047019826964
42.0,1.6681128658891322,3.1866857189246125,0.11205791785329434
43.0,2.7902016538333996,3.198173119004656,0.11224326372728202
44.0,2.64585726142591,3.197701426423382,0.11255328613326351
45.0,2.7733607459112664,3.1998457950714063,0.11284727027342195
46.0,3.5892859724352375,3.20894450862458,0.11315542146741209
47.0,2.7794944359683527,3.2022868889829836,0.11355423101990489
48.0,3.3486419538398686,3.2088902948398945,0.11386306373501248
49.0,2.584473836861114,3.20250728850244,0.1142351350632169
50.0,2.8613992483624804,3.206039065457354,0.11452229882286814
51.0,3.2891102822981755,3.2112450571659985,0.11484023207268619
52.0,0.678555225180417,3.1863263256590852,0.11520568877071932
53.0,2.100410979553373,3.2000786558707577,0.11528108379573937
54.0,1.9120341821340057,3.1986363374148534,0.11551446279346753
55.0,1.7014026896958225,3.1968519205715897,0.11572691103592686
56.0,2.156072185966645,3.2015892093247063,0.11591595577922639
57.0,4.368676639042995,3.224194380156007,0.11615551935544491
58.0,1.417711105383446,3.196549983451643,0.11664092787089413
59.0,3.710347943239351,3.219462354915247,0.11679845132704784
60.0,0.39641278548024417,3.187754694852343,0.11721071220962999
61.0,2.0813937125177815,3.2039373666866693,0.11725475807468334
62.0,2.703441331381257,3.2105672914213153,0.11748602404274087
63.0,3.2327779141990978,3.2166596983133955,0.11778640641289435
64.0,3.389033224741069,3.219345504690482,0.11814560395891648
65.0,3.4916840439999066,3.221579454810704,0.11852216320610993
66.0,2.064093659689453,3.208560093749685,0.1189101280998877
67.0,1.922060259169291,3.2074844957988646,0.1191394718398532
68.0,3.5724698515714426,3.224245096034019,0.119353034090872
69.0,2.2608695938979815,3.212423603893158,0.11974997518549105
70.0,0.9053920958275976,3.199323673757019,0.12000118291814638
71.0,1.0833909824956491,3.20070696609702,0.120101782039905
72.0,1.350684642497986,3.2031095528335523,0.12022215881573785
73.0,3.121450930067205,3.220726769164582,0.12037223488712652
74.0,2.6780321700882066,3.2173219172384915,0.1207190627682451
75.0,3.36310669258471,3.2249117501913958,0.12101662189825489
76.0,1.9659341920793323,3.2121023662782564,0.1213903004196532
77.0,2.6981746138458926,3.219696123594573,0.12160873755210645
78.0,3.281987992459171,3.226267255862118,0.12190853473142266
79.0,2.113316825349702,3.215673493441501,0.12227320006391812
80.0,3.0709690469467645,3.2255967446029232,0.12250801304451253
81.0,1.672592573666686,3.212561494515607,0.12284923182750662
82.0,2.0461826917936605,3.2163583132036733,0.12303507544680292
83.0,2.0228276325020884,3.2164263482446867,0.12326242907922444
84.0,1.0052004430137005,3.206538762067253,0.12348718770505801
85.0,3.108715600981977,3.2272260795135654,0.12359887664317064
86.0,1.9132470747465953,3.2162570704004163,0.1239442894877242
87.0,2.5156176484096093,3.222505308128563,0.12415687249602937
88.0,3.100933323632386,3.2289640200006744,0.12443638556807489
89.0,3.0581639700374303,3.229505120711943,0.12478093371514515
90.0,3.3317313862159827,3.233172055117543,0.12512072971181598
91.0,2.3768931443632204,3.224716647516728,0.1254909220880622
92.0,1.9708771099448077,3.2211375220599456,0.12575502132632477
93.0,2.4003522363670013,3.225657124691784,0.1259740076718742
94.0,0.3908319575524626,3.2060595366454816,0.12624071347591498
95.0,0.691109409471141,3.2082973166061852,0.12628413924897636
96.0,0.8466254845569972,3.209297454495327,0.12636092918336203
97.0,1.2534414654981478,3.2129256642734036,0.12645499868164614
98.0,2.9997177834042956,3.2302189394474077,0.12659426995559037
99.0,1.368151180799924,3.2148395222674906,0.12692757193152418
100.0,2.027296807450763,3.2213330747366147,0.12707958872939085
101.0,4.124035372232582,3.2426248576785897,0.1273048439302187
102.0,2.0546700361732175,3.223571993979218,0.127763070082689
103.0,3.421894460583858,3.23756313547368,0.1279913667533749
104.0,1.3329778999876538,3.217851810657691,0.12837157724899534
105.0,2.2432030526654625,3.226806468548814,0.1285196859045495
106.0,1.3124724313617735,3.217932497516206,0.12876893068817902
107.0,2.076208655124297,3.225418225073239,0.12891476095833032
108.0,3.5503851718217443,3.2404973546461364,0.1291454508088997
109.0,0.3408494710095642,3.209664975562969,0.12953993805021322
110.0,3.0430295544323216,3.235919550513225,0.12957781021365872
111.0,2.7971695029153474,3.2344103565032056,0.12991592460859563
112.0,1.757312555379007,3.2247962169329742,0.13022672122003068
113.0,0.6924276820144317,3.2142717761815716,0.13042197817062834
114.0,2.590161884642337,3.232710059643893,0.13049891457974105
115.0,1.838134113670247,3.225858303026878,0.13078671034470132
116.0,2.79084526419338,3.235576503929475,0.13099094746844248
117.0,2.527315181904304,3.233733324289133,0.1313010413866862
118.0,4.502223614151145,3.2541013080389947,0.13158185418467555
119.0,2.2008054656587195,3.23294051760855,0.13208210125291456
120.0,1.2206281342226688,3.223520745634721,0.1323266351935433
121.0,2.7240945436953954,3.2383224293357045,0.13246226054179025
122.0,2.7749958549647067,3.239553146498426,0.13276493771331196
123.0,4.198984469050545,3.2545402846541007,0.1330732705860858
124.0,3.543889057393223,3.2496232115043804,0.1335398244159803
125.0,2.9460888239368868,3.2448448963555814,0.1339335898668018
126.0,4.3291286140244525,3.259484946299484,0.13426093306946144
127.0,1.0140461820964364,3.228003895461726,0.1347419473599086
128.0,1.7003105840628154,3.2344328550041754,0.13485461915791933
129.0,1.3417800732430938,3.2308600403074372,0.13504354255614853
130.0,2.01273774605529,3.2373643603645097,0.13519262923095332
131.0,0.779142315554614,3.225255287390921,0.1354162667582928
132.0,3.2939386835180056,3.249859210117797,0.13550283812668776
133.0,2.2222216286265333,3.240193137279138,0.1358688313137453
134.0,0.6614921318716775,3.2249521542308712,0.13611574482803715
135.0,1.230526148490573,3.230029957382342,0.13618924395380066
136.0,2.891892309312744,3.2464065918713803,0.13632596908141073
137.0,3.5476582098679765,3.253780985223067,0.13664729044911214
138.0,4.995913614614733,3.26948350423958,0.13704147469465303
139.0,6.142328082509162,3.283060674031461,0.137596576207388
140.0,3.0180117915949953,3.2546178162202843,0.13827905710544458
141.0,1.2630773499601697,3.2378640315779665,0.13861439174895512
142.0,-0.1650578509141365,3.2232701104036643,0.13875473367672847
143.0,2.8346393279297946,3.25207196711672,0.1387363939155158
144.0,1.4838236308620925,3.2392804870108693,0.13905135384084133
145.0,1.9808034247753934,3.244113517650856,0.13921622313315934
146.0,1.73487900117524,3.2418392391372874,0.13943631240257884
147.0,2.3240113919795182,3.247765102824806,0.13962907673604275
148.0,3.8324752884845545,3.2632605324771387,0.13988730022404047
149.0,2.696310709306681,3.2532557186258946,0.14031313081164987
150.0,2.3017064537016396,3.2499357381599383,0.14061272089046173
151.0,1.2054328089677355,3.23934722055769,0.14086846605198414
152.0,0.40664631911955373,3.2310461683317904,0.14100240303075834
153.0,1.8921151136583365,3.2450996135390646,0.14104758595510494
154.0,2.4327718114770995,3.2506589924334435,0.14125782096773365
155.0,4.709912391974854,3.2739266306033517,0.14152812894678665
156.0,2.6628431518411073,3.2553787117447444,0.14205145254589496
157.0,3.728424388778822,3.2666443434865315,0.14234732400721065
158.0,1.8758805018260598,3.2493932352342645,0.14276159338374161
159.0,1.0188202919787193,3.240918301703142,0.14297002455061117
160.0,1.2936040472095351,3.2432296609056928,0.14308322680527547
161.0,1.5934674193303084,3.2459796037965774,0.14322696058829876
162.0,5.160587165543955,3.281602024970401,0.1434040125237799
163.0,1.4732666509695174,3.2469261171825767,0.14397741109772924
164.0,3.5481115046704312,3.267524698497487,0.14414110739228142
165.0,1.371341027391217,3.246918970564781,0.14453534200391147
166.0,3.664466266092805,3.269632116696562,0.14468771322917715
167.0,2.981188707632329,3.2640313127160576,0.1450948761476319
168.0,2.304202627927387,3.2580491089549004,0.14542611933736882
169.0,2.4490468423307075,3.2598531772359487,0.14568214185158299
170.0,1.681515380713262,3.2526251360917553,0.14595425816739752
171.0,3.057590251852601,3.2663506468066554,0.14614109320969898
172.0,1.9312706495740248,3.2559235779916875,0.14648082545990482
173.0,0.9679927952909397,3.246412034633325,0.14669541108763526
174.0,0.9025780321004759,3.245279806304548,0.14680296584266758
175.0,2.7157348971526494,3.2629083540952752,0.14690325229067874
176.0,4.473864070513043,3.281140669852434,0.1472050006125846
177.0,2.699989516966798,3.2651509812560726,0.1477020966204194
178.0,2.351702092362647,3.262278851803439,0.14800209545563792
179.0,2.8572826745031787,3.2677227922346193,0.14826339568812266
180.0,4.1325021771335315,3.2811803924979848,0.14858087154084523
181.0,2.7742281267048203,3.2690973426643892,0.14904003844941563
182.0,1.9863409614578287,3.261845474118487,0.1493482860190495
183.0,3.882860887574861,3.2809391631590774,0.1495689905703226
184.0,3.035945548077017,3.2737934980074965,0.15000041955783092
185.0,4.41969498999499,3.2884060253524487,0.15033774684095058
186.0,2.7290430465273827,3.273135935200607,0.15082882406206113
187.0,0.9694137103493747,3.256092623872903,0.15113205106723085
188.0,0.7898010009429188,3.2537429674304237,0.1512397637017141
189.0,4.563659915289062,3.2908333339531106,0.15132751936848554
190.0,4.654582150979121,3.2934817457912295,0.15183459269240654
191.0,2.275600983396749,3.2714634425506843,0.15235176848695978
192.0,2.0210158485800154,3.2691713330757732,0.15260461304067052
193.0,4.326805365302753,3.2923263715528956,0.1528291703571794
194.0,1.11619289744564,3.261770098426984,0.15330992650887973
195.0,1.381591226305217,3.2639385819288513,0.15343394794192924
196.0,3.3041584933613057,3.2828621474076827,0.15358745807818538
197.0,2.006743596425513,3.270805495200734,0.15395458679966997
198.0,2.4935976665999107,3.2757681617633274,0.15417755831038393
199.0,2.2956963768443592,3.2741946957136587,0.15445462471778393
200.0,2.921968185998667,3.280738930840582,0.15470970209298884
201.0,4.259352326642146,3.294789650865831,0.15503436522476646
202.0,2.613231133627182,3.2798395090265813,0.15550762659439338
203.0,3.3049234915960723,3.2872143690644053,0.15579798560924085
204.0,-0.0627151262887784,3.2544292253563287,0.1561651993305293
205.0,2.4391019975873527,3.278216997640891,0.1561582309831639
206.0,1.4459621621339112,3.268655508349095,0.15642924231622915
207.0,0.976483674470465,3.2637082569505336,0.15658990477868848
208.0,1.4023095413390616,3.267431727587801,0.15669840296474075
209.0,2.082345699123985,3.273981829028422,0.15685421513600065
210.0,3.6448781779450163,3.2897955068662927,0.15708558688034777
211.0,0.842009102825545,3.262939265846416,0.15749057334456387
212.0,2.538289365743022,3.279301409698123,0.1575841299115445
213.0,1.894788208333027,3.273348417637038,0.1578661620632937
214.0,2.090408632047549,3.2753810978796967,0.15807669408644182
215.0,3.753447281630755,3.2922164108065464,0.1583089617122249
216.0,3.1726442962549077,3.2876600242803167,0.15872601141018386
217.0,4.171747634303429,3.2985221807388347,0.15907852744310108
218.0,2.3068679009376245,3.2813624228427902,0.15954205495802368
219.0,1.6300717354116212,3.2748931173190643,0.1597983736136834
220.0,2.2201764788993756,3.2806700459606906,0.1599794926953958
221.0,2.803120989089027,3.2867552794744985,0.16022617897082905
222.0,2.7207166980671387,3.2865553264710172,0.1605376368585056
223.0,1.1445149097082918,3.271361402783465,0.16083993871384641
224.0,2.6131122270348426,3.2856232899691054,0.16096710703714734
225.0,2.7852854126736313,3.2878575101869862,0.16125745284015122
226.0,5.646842546917401,3.3170912810175914,0.16156692899711497
227.0,4.846055764102088,3.3114927701332495,0.16219435594677245
228.0,1.433445811801475,3.2792362368757715,0.16273280658722825
229.0,2.1407707980635298,3.286010818156144,0.16289207834409508
230.0,0.6706974977037461,3.271468449737238,0.16312994176610213
231.0,1.761616232545642,3.281618308847224,0.16320446371029143
232.0,2.8945062544879256,3.2928939464783875,0.16340019884724094
233.0,4.007317026110292,3.3046879479572717,0.16372181065329516
234.0,1.5886452028204894,3.281860305405407,0.16416706810064075
235.0,1.6823169499152544,3.282620750140095,0.16434358423428747
236.0,-0.1841112871733186,3.263849689733991,0.1645305083398336
237.0,2.2966675993188654,3.287388996250272,0.16451005153014767
238.0,1.1719819851755462,3.276460904884566,0.16476523681896088
239.0,1.8382007157924078,3.282737327393235,0.16489545703953595
240.0,1.4039240272905147,3.278440939617729,0.1650997015635129
241.0,2.382171807184304,3.288003345921077,0.16525569312210073
242.0,0.302839510804211,3.2676146272561506,0.16552037887845453
243.0,0.6661934432612617,3.2703473924475785,0.16555402771298833
244.0,5.161558890035373,3.3146516408600584,0.16562804920668403
245.0,0.8907217734074613,3.274132916733112,0.1662015557500213
246.0,1.1290180269317005,3.2759917717851685,0.16630052483595545
247.0,4.7961419104016425,3.312304758978713,0.16642597128339232
248.0,6.131333961550508,3.327612412269139,0.1669588759401036
249.0,1.035541713968323,3.2794181840356984,0.16764013526916477
250.0,2.0396888040149617,3.288981639595698,0.16775519545960568
251.0,2.926944438675637,3.2980220431244796,0.16798182754894067
252.0,4.6608720555069905,3.316089607171251,0.16830704359768242
253.0,1.2664286519647032,3.283954724002942,0.16882491827051654
254.0,2.193402692572363,3.292877655884357,0.1689656325651793
255.0,3.47167197007718,3.3059086423165165,0.1692093439754651
256.0,3.0434575930832732,3.302679183000132,0.16959508530547368
257.0,2.029804910962376,3.2933141367901286,0.1699332472602607
258.0,2.3327212943549487,3.296471555093943,0.17015878113925653
259.0,0.7813802395375227,3.2812811712398533,0.17041797239418485
260.0,2.2022828200316686,3.294840938944752,0.17050479242080013
261.0,2.167015637488806,3.29474955352149,0.17074949051191476
262.0,2.79021236203282,3.3012227105206318,0.1709902700271913
263.0,1.80584097647623,3.2920135760633586,0.17130029362297272
264.0,3.089423153181424,3.304861435706961,0.17150094262035898
265.0,3.7658947722747858,3.312450169127057,0.17184421185960136
266.0,2.6942866595855826,3.3029740904753644,0.17226264461207633
267.0,2.9396955104990043,3.305979746058387,0.17256200979647474
268.0,2.566444184472334,3.3029495530862905,0.17288864263097461
269.0,2.5001054913642675,3.302748308269372,0.17317380309591598
270.0,1.5980524580714408,3.2941467915756206,0.17345159259495646
271.0,2.895617827091635,3.3069747850198263,0.17362915397918663
272.0,2.378391751983138,3.3024787675916905,0.17395088929330793
273.0,5.116460386163244,3.330205629524936,0.17421515504352827
274.0,4.466693628094053,3.3257726703909474,0.17478365064199086
275.0,2.982308190695626,3.312554647511978,0.1752799499340013
276.0,1.5461784878815406,3.2988650098893895,0.17561131751074527
277.0,1.1094856600207277,3.2942636729049455,0.1757831151205099
278.0,3.9889286913610813,3.3225614899933813,0.17590639130495664
279.0,2.828436531433923,3.312283126368588,0.17634960560399676
280.0,3.1001792542395137,3.315581661948619,0.17666387632971164
281.0,0.31926751628225913,3.2885207468593207,0.17700834069129381
282.0,3.659298101947726,3.3209179647636535,0.1770438148597696
283.0,3.0680254227679535,3.3161237334172524,0.1774504035377638
284.0,1.1119616444819025,3.2972971159577775,0.1777912952514047
285.0,1.9105939906875637,3.3047838938323575,0.177914846545236
286.0,2.829646505445649,3.3139925341736425,0.17812713476642353
287.0,2.5655834979453047,3.311953518604016,0.17844153993369527
288.0,2.134786017745556,3.3080774862317845,0.1787266047668003
289.0,2.3706396649175487,3.3105968439555977,0.17896380321321648
290.0,2.1850282772413934,3.3090537191312506,0.17922720762042954
291.0,2.6907031401280856,3.314308331693102,0.17946998854012303
292.0,4.339364966241446,3.331313531886369,0.1797689555556928
293.0,-0.7083230511641219,3.2823871259093496,0.18025110721860851
294.0,2.2039371693628946,3.30987156074755,0.18017240465736806
295.0,2.7206405267155587,3.3152652063649275,0.18041728656507505
296.0,2.8699924871088744,3.317312280992924,0.18071957995693233
297.0,2.035106773348388,3.3096073613183425,0.18103846801105553
298.0,0.3040977719017719,3.2924124049334584,0.18126459098587203
299.0,2.9099943546426372,3.3175052641856486,0.18129837962719444
300.0,4.659187767705231,3.3356908902989946,0.18162171233326585
301.0,0.5826732438548279,3.296710812547343,0.18213939986301086
302.0,3.5797850171227354,3.3258830331669076,0.1822041413345503
303.0,2.0893434710963827,3.3120819316625627,0.1826018952253417
304.0,2.423344567713941,3.315576496141724,0.18283404449990798
305.0,1.1838768616200637,3.3035499678935283,0.18310330500743174
306.0,2.0819297845551543,3.312121017029215,0.18323484688094507
307.0,4.125055743373698,3.332720679529706,0.1834661724125623
308.0,3.228319052484634,3.3252072363249434,0.18392451193960382
309.0,4.6653895067624305,3.3404490298043865,0.18428321405654657
310.0,3.971764861222117,3.335276268784796,0.18480159066840907
311.0,3.0488583486619705,3.3273497987090743,0.18524289787521153
312.0,4.67991815770974,3.34436697315628,0.18558165991395176
313.0,3.0487414484228736,3.3297793450891557,0.18610165082036395
314.0,3.5349852209963237,3.335317895090843,0.1864403998701887
315.0,2.1292863080816145,3.322237094192505,0.18683317600585497
316.0,2.583182269824006,3.326859748818982,0.1870697633734196
317.0,1.628220220874654,3.3176846740418453,0.18735678362562228
318.0,3.7369799182435663,3.3385482777560997,0.18753769698349723
319.0,1.027120471106418,3.3125604677791323,0.1879529169744132
320.0,3.477937928022077,3.33646608948197,0.1880670414712028
321.0,2.2616861781185507,3.3252574127965326,0.1884534790187608
322.0,3.964058866834149,3.3424616156472213,0.1887047774829962
323.0,3.438586235914075,3.3384596022982316,0.18914522846819998
324.0,4.775807697058502,3.352739088667758,0.18952729360552376
325.0,3.413468363923306,3.3408527405261395,0.19005793890519693
326.0,0.5349496804334493,3.312925321107961,0.19043721316785509
327.0,2.416308533877249,3.330782564691461,0.19049665202123658
328.0,1.0349910092564802,3.317219012887094,0.19076513074722296
329.0,1.8521501970421568,3.3247765885317078,0.19088012974825144
330.0,4.389035541595902,3.3500631084403074,0.19108592421458945
331.0,3.2969172636221202,3.340660280971405,0.19157359483032232
332.0,1.626336964276567,3.324766907793507,0.1919399189707248
333.0,1.2328532919495014,3.3205888525143523,0.19212062307786662
334.0,2.540977616095326,3.333192090844763,0.19225760677697212
335.0,0.9792998132735904,3.317934391421989,0.19253993762320493
336.0,1.6610746532542735,3.324132092092664,0.19264874871356866
337.0,2.8900118394390546,3.336247986899721,0.19283331256393024
338.0,3.9441400451333704,3.347397247627671,0.1931544249905346
339.0,3.2609518402805495,3.3418305774790573,0.19359266277332718
340.0,-0.3641118857476249,3.3064002217663213,0.19395499075558056
341.0,2.8804584112878246,3.3373838231848763,0.1939145338793864
342.0,2.5900419665407224,3.335087631564786,0.19423458481397393
343.0,3.0173628567158666,3.339782373495631,0.19452236725470068
344.0,4.5202621020640095,3.3555002639977265,0.19485762979433577
345.0,-0.07904784600592851,3.311133330042832,0.19535988113900954
346.0,1.761120718511118,3.3282524711629837,0.1953510980450089
347.0,3.2386329034916934,3.342930612274295,0.19554677812484345
348.0,0.523007000682572,3.316613210734933,0.19590662622523142
349.0,4.3449363100668865,3.353958930647057,0.19596473811419615
350.0,2.960445765875823,3.341661589382097,0.1964475088153147
351.0,3.5582299823042547,3.3482965181229214,0.19677644723374535
352.0,1.7863204230977567,3.331604405396693,0.19717180612066804
353.0,3.517204612457763,3.3488165154583207,0.1973702861676789
354.0,3.835589444986298,3.352998536791988,0.19776108668017423
355.0,2.7910975251714603,3.3437401293438125,0.1981872632851727
356.0,2.79300111587337,3.3442755170563427,0.19849738523241398
357.0,2.8379290491021574,3.345240034578536,0.19880771868973324
358.0,1.4208184190757729,3.331610081759717,0.19912304413963347
359.0,2.3155891496995586,3.3402070707773728,0.19928091285286412
360.0,2.3093468344345514,3.340369103706557,0.19953820053616406
361.0,2.9792423304418687,3.347291614490769,0.199794794628879
362.0,3.7497803086378685,3.3556438632341536,0.20012582155448366
363.0,1.1768298975269884,3.3310398286619405,0.200542463810999
364.0,2.343738712100528,3.3422063787331235,0.200673222688502
365.0,4.3518194345737164,3.362533341060315,0.2009336381009576
366.0,1.5705147139842948,3.336228928245568,0.20141717359368802
367.0,1.4721874783870996,3.334988410062944,0.20159167522857516
368.0,2.752882739788992,3.347488430799512,0.2017552516150626
369.0,3.55548148810665,3.356023850348377,0.20206112747503915
370.0,2.514282569450824,3.3466224791097896,0.20245618097371768
371.0,4.161200738046237,3.3634373638734734,0.20273554570365665
372.0,3.570992478208159,3.358915052106931,0.20319790134121735
373.0,3.552275083612577,3.3597189503325873,0.2035946782832405
374.0,3.192645626655117,3.357090932254056,0.203989375514753
375.0,5.409566375432606,3.3799922306695382,0.20434411391771468
376.0,2.243547888917445,3.3504489954540047,0.2049451768483183
377.0,-0.004402865083142249,3.328068332888696,0.2051944599470869
378.0,4.505317951896426,3.371859878007261,0.20519397073985546
379.0,1.927875711303968,3.347641144581148,0.2056945616233995
380.0,2.634850555428791,3.3546280782791937,0.2059087700357666
381.0,4.1369383560756585,3.370018839157323,0.20620153120859203
382.0,0.49717557367634324,3.334934213938526,0.20666119102593378
383.0,0.9354409823673258,3.338329406153064,0.20671643275634227
384.0,0.498402578601433,3.3332724340387463,0.20682037064327197
385.0,1.5073296374682201,3.3424210194090382,0.206875748707561
386.0,3.049545757521242,3.3575601637596955,0.20704322977839082
387.0,3.1552348035159636,3.3593139353594745,0.2073820681958932
388.0,2.8453427241606923,3.3569722518853373,0.2077326498407283
389.0,0.7340426451345419,3.3364150266340546,0.20804879903230172
390.0,-0.3876292957908052,3.324426149752071,0.20813035932620555
391.0,2.567941981737978,3.352527271471123,0.208087289404451
392.0,1.9102799579520804,3.346384236869351,0.2083726162913108
393.0,3.0742322146457646,3.3580432838908605,0.20858486961997214
394.0,3.3774420327765875,3.3618314395757536,0.208926450977155
395.0,2.6728017900733523,3.3557238994045933,0.2093017223141302
396.0,3.450166356719817,3.36398353754402,0.20959870029080502
397.0,2.7865142176438358,3.3583184475610497,0.20998205210821833
398.0,3.1625808820018335,3.3626228906547535,0.21029166479906763
399.0,1.619158421412647,3.3479651320925,0.21064306267484562
400.0,2.275485732710677,3.3543289428867835,0.21082296916611368
401.0,2.7459701208211964,3.359256683345388,0.21107580091419265
402.0,3.5256605942717734,3.367574339197292,0.211380908705395
403.0,2.007823534719285,3.3534030442013756,0.2117726487714252
404.0,3.1514590696651408,3.3648822967264644,0.2119957402752829
405.0,2.1677015101057764,3.355811242249845,0.2123459023941346
406.0,2.353072290839837,3.3578068767629112,0.21258675811747968
407.0,3.536898802530091,3.369907623642171,0.21284821059423967
408.0,0.008674536182305292,3.3356326067714157,0.21324119935007635
409.0,0.8794095899065488,3.3431216701249764,0.21324216318742995
410.0,0.647268253196474,3.340157730131557,0.21333987536408622
411.0,-0.41702014981038094,3.3287452129981876,0.21341179405888583
412.0,1.652169449806029,3.348020453629362,0.21336545848668467
413.0,3.4367923746596754,3.3657808238045193,0.21354903286999646
414.0,2.1438949170217816,3.3538933605551335,0.2139308986894031
415.0,2.7472376024273153,3.360143837979877,0.21416910923573884
416.0,3.861521870888491,3.3718843753027006,0.21447435785823077
417.0,4.159607665334614,3.376157091027518,0.21490341584388503
418.0,2.4135775815923255,3.360157907655703,0.21536559447336664
419.0,4.191982361961747,3.3782868141459885,0.21563376976021023
420.0,2.6151583230426363,3.3639793078814395,0.216099545578206
421.0,1.4532522202156724,3.352811057982786,0.21639011872521072
422.0,1.756999559751581,3.355568593269491,0.21655159119412357
423.0,0.6493293592937297,3.3444143186137847,0.2167468133674293
424.0,1.3898326828329346,3.351054741921411,0.2168189610740175
425.0,2.0524791399069637,3.3574017893793613,0.2169733869276656
426.0,3.5044812742232523,3.3720695920968247,0.21720144016543305
427.0,4.65096228895748,3.3845966475402087,0.21759082697368007
428.0,0.7722731057787,3.3475778304847825,0.218107600561342
429.0,2.9910343353248985,3.369073478989364,0.2181934086842063
430.0,1.199320076053082,3.3518757439305564,0.21852574583257575
431.0,3.0933713605790025,3.3704044958369748,0.21865900361880386
432.0,2.336141686640342,3.3636227898458095,0.21900271154775708
433.0,0.21136771769058704,3.3426821561699622,0.21926228284627267
434.0,3.6603712394606056,3.3761467874567535,0.21928576814823827
435.0,1.7437491089890862,3.358144421442355,0.2196924760637339
436.0,1.8326247020330566,3.358979060423496,0.2198862259647327
437.0,1.1628094858878877,3.3522897702882677,0.22008985093162525
438.0,1.6821459041405555,3.3570777267142,0.22021905198561278
439.0,3.0348630508686467,3.370538935487297,0.22040595708607286
440.0,2.263444573829493,3.3636147265377296,0.22074316409172492
441.0,2.910827502853101,3.370385841308477,0.22099465793326153
442.0,2.9524023174110545,3.3715055588988947,0.22131808321135632
443.0,4.150827069410209,3.384212832842624,0.22164612791329089
444.0,2.0715173114195258,3.3648873599255653,0.22210733092100313
445.0,0.6539277289428354,3.3508534383751942,0.22233749951116086
446.0,3.834028020714979,3.381910632642535,0.22241015814771006
447.0,2.0856397848784316,3.3656982186425637,0.22283616126112285
448.0,3.893240555721721,3.383931272517947,0.22306789901499824
449.0,2.979221391478088,3.3760855763465383,0.22350048129896732
450.0,2.3360780872458187,3.3703574073362597,0.22383150589802045
451.0,2.9359698675578687,3.3766493899579855,0.22409107012993665
452.0,4.938765700157875,3.3973477650433654,0.22441728900410973
453.0,5.096225661317192,3.4008433628600745,0.2249660407485717
454.0,2.5867264189159735,3.3777390570195975,0.2255322880442736
455.0,2.700238241646344,3.379260177793425,0.22581970209081983
456.0,3.845300196832982,3.391167782786067,0.22611972856211388
457.0,1.442923709040816,3.368317893434476,0.22654698413953978
458.0,2.916337965772819,3.3827037971983627,0.22670730899609987
459.0,2.4676714400576794,3.378806818901006,0.2270313465478524
460.0,2.892385264321942,3.383358146027684,0.22730553226341435
461.0,1.4582889925632427,3.3695891649956975,0.22762690840389457
462.0,0.5130406333637887,3.3598052229780846,0.2277889405141794
